date,trend_tag,mention_count,post_count,avg_engagement_proxy,rolling_7d_mention_sum
2024-07-25,graphic_editorial_liner,4,1,49.2,31
2024-07-26,graphic_editorial_liner,3,2,52.16,29
2024-07-27,graphic_editorial_liner,3,0,38.89,29
2024-07-28,graphic_editorial_liner,5,2,39.35,30
2024-07-29,graphic_editorial_liner,4,2,40.09,28
2024-07-30,graphic_editorial_liner,3,2,46.66,27
2024-07-31,graphic_editorial_liner,5,3,41.4,27
2024-08-01,graphic_editorial_liner,4,2,52.53,27
2024-08-02,graphic_editorial_liner,4,1,37.6,28
2024-08-03,graphic_editorial_liner,2,1,23.78,27
2024-08-04,graphic_editorial_liner,3,2,38.18,25
2024-08-05,graphic_editorial_liner,3,0,37.42,24
2024-08-06,graphic_editorial_liner,4,0,45.72,25
2024-08-07,graphic_editorial_liner,4,1,51.26,24
2024-08-08,graphic_editorial_liner,1,0,49.47,21
2024-08-09,graphic_editorial_liner,2,0,41.18,19
2024-08-10,graphic_editorial_liner,3,2,48.78,20
2024-08-11,graphic_editorial_liner,2,1,36.83,19
2024-08-12,graphic_editorial_liner,4,0,45.45,20
2024-08-13,graphic_editorial_liner,3,1,33.41,19
2024-08-14,graphic_editorial_liner,2,1,47.52,17
2024-08-15,graphic_editorial_liner,4,1,54.63,20
2024-08-16,graphic_editorial_liner,1,1,54.32,19
2024-08-17,graphic_editorial_liner,1,0,29.02,17
2024-08-18,graphic_editorial_liner,1,1,38.86,16
2024-08-19,graphic_editorial_liner,3,0,43.91,15
2024-08-20,graphic_editorial_liner,2,0,47.7,14
2024-08-21,graphic_editorial_liner,3,0,53.82,15
2024-08-22,graphic_editorial_liner,2,1,56.27,13
2024-08-23,graphic_editorial_liner,2,0,42.8,14
2024-08-24,graphic_editorial_liner,1,1,39.1,14
2024-08-25,graphic_editorial_liner,0,0,29.08,13
2024-08-26,graphic_editorial_liner,3,0,38.36,13
2024-08-27,graphic_editorial_liner,1,0,35.82,12
2024-08-28,graphic_editorial_liner,3,2,41.83,12
2024-08-29,graphic_editorial_liner,0,0,33.49,10
2024-08-30,graphic_editorial_liner,0,0,42.46,8
2024-08-31,graphic_editorial_liner,1,0,50.44,8
2024-09-01,graphic_editorial_liner,0,0,43.81,8
2024-09-02,graphic_editorial_liner,1,1,28.72,6
2024-09-03,graphic_editorial_liner,1,0,49.17,6
2024-09-04,graphic_editorial_liner,0,0,46.31,3
2024-09-05,graphic_editorial_liner,0,0,42.65,3
2024-09-06,graphic_editorial_liner,1,1,38.92,4
2024-09-07,graphic_editorial_liner,0,0,37.74,3
2024-09-08,graphic_editorial_liner,1,1,28.46,4
2024-09-09,graphic_editorial_liner,0,0,32.1,3
2024-09-10,graphic_editorial_liner,1,0,44.5,3
2024-09-11,graphic_editorial_liner,0,0,37.95,3
2024-09-12,graphic_editorial_liner,1,0,49.97,4
2024-09-13,graphic_editorial_liner,1,0,51.3,4
2024-09-14,graphic_editorial_liner,1,0,43.56,5
2024-09-15,graphic_editorial_liner,0,0,28.96,4
2024-09-16,graphic_editorial_liner,0,0,39.45,4
2024-09-17,graphic_editorial_liner,1,1,38.6,4
2024-09-18,graphic_editorial_liner,0,0,44.31,4
2024-09-19,graphic_editorial_liner,2,0,53.41,5
2024-09-20,graphic_editorial_liner,0,0,55.66,4
2024-09-21,graphic_editorial_liner,0,0,31.89,3
2024-09-22,graphic_editorial_liner,1,0,41.25,4
2024-09-23,graphic_editorial_liner,0,0,33.63,4
2024-09-24,graphic_editorial_liner,1,1,49.37,4
2024-09-25,graphic_editorial_liner,1,1,46.42,5
2024-09-26,graphic_editorial_liner,3,1,44.76,6
2024-09-27,graphic_editorial_liner,1,1,42.92,7
2024-09-28,graphic_editorial_liner,1,0,40.69,8
2024-09-29,graphic_editorial_liner,1,1,35.89,8
2024-09-30,graphic_editorial_liner,2,0,50.84,10
2024-10-01,graphic_editorial_liner,3,1,42.6,12
2024-10-02,graphic_editorial_liner,4,1,53.2,15
2024-10-03,graphic_editorial_liner,1,1,44.17,13
2024-10-04,graphic_editorial_liner,2,2,49.93,14
2024-10-05,graphic_editorial_liner,2,0,47.16,15
2024-10-06,graphic_editorial_liner,4,0,29.1,18
2024-10-07,graphic_editorial_liner,2,0,37.78,18
2024-10-08,graphic_editorial_liner,2,0,50.65,17
2024-10-09,graphic_editorial_liner,3,1,43.66,16
2024-10-10,graphic_editorial_liner,2,1,56.59,17
2024-10-11,graphic_editorial_liner,3,1,41.36,18
2024-10-12,graphic_editorial_liner,2,2,26.62,18
2024-10-13,graphic_editorial_liner,4,1,30.35,18
2024-10-14,graphic_editorial_liner,4,0,40.14,20
2024-10-15,graphic_editorial_liner,4,0,49.14,22
2024-10-16,graphic_editorial_liner,3,1,47.63,22
2024-10-17,graphic_editorial_liner,5,1,49.74,25
2024-10-18,graphic_editorial_liner,3,0,49.05,25
2024-10-19,graphic_editorial_liner,3,1,49.7,26
2024-10-20,graphic_editorial_liner,4,2,39.78,26
2024-10-21,graphic_editorial_liner,4,1,48.32,26
2024-10-22,graphic_editorial_liner,3,0,40.94,25
2024-10-23,graphic_editorial_liner,5,1,43.97,27
2024-10-24,graphic_editorial_liner,4,1,46.95,26
2024-10-25,graphic_editorial_liner,3,2,48.66,26
2024-10-26,graphic_editorial_liner,3,1,48.98,26
2024-10-27,graphic_editorial_liner,2,2,35.46,24
2024-10-28,graphic_editorial_liner,5,2,47.29,25
2024-10-29,graphic_editorial_liner,3,2,37.63,25
2024-10-30,graphic_editorial_liner,4,1,45.23,24
2024-10-31,graphic_editorial_liner,4,0,47.47,24
2024-11-01,graphic_editorial_liner,3,3,51.6,24
2024-11-02,graphic_editorial_liner,3,0,38.55,24
2024-11-03,graphic_editorial_liner,3,1,30.17,25
2024-11-04,graphic_editorial_liner,5,2,39.8,25
2024-11-05,graphic_editorial_liner,3,0,64.54,25
2024-11-06,graphic_editorial_liner,3,1,50.45,24
2024-11-07,graphic_editorial_liner,4,0,51.65,24
2024-11-08,graphic_editorial_liner,2,2,53.15,23
2024-11-09,graphic_editorial_liner,2,2,45.14,22
2024-11-10,graphic_editorial_liner,3,2,42.33,22
2024-11-11,graphic_editorial_liner,5,1,41.64,22
2024-11-12,graphic_editorial_liner,3,0,35.56,22
2024-11-13,graphic_editorial_liner,2,0,52.59,21
2024-11-14,graphic_editorial_liner,4,1,41.75,21
2024-11-15,graphic_editorial_liner,2,1,40.54,21
2024-11-16,graphic_editorial_liner,3,3,50.6,22
2024-11-17,graphic_editorial_liner,2,0,50.11,21
2024-11-18,graphic_editorial_liner,3,2,37.94,19
2024-11-19,graphic_editorial_liner,4,2,49.24,20
2024-11-20,graphic_editorial_liner,4,2,51.22,22
2024-11-21,graphic_editorial_liner,2,0,52.48,20
2024-11-22,graphic_editorial_liner,2,0,54.18,20
2024-11-23,graphic_editorial_liner,3,2,37.43,20
2024-11-24,graphic_editorial_liner,2,2,44.74,20
2024-11-25,graphic_editorial_liner,1,0,41.53,18
2024-11-26,graphic_editorial_liner,4,2,39.44,18
2024-11-27,graphic_editorial_liner,4,1,44.41,18
2024-11-28,graphic_editorial_liner,2,1,49.75,18
2024-11-29,graphic_editorial_liner,1,0,36.92,17
2024-11-30,graphic_editorial_liner,2,1,38.0,16
2024-12-01,graphic_editorial_liner,2,0,38.84,16
2024-12-02,graphic_editorial_liner,3,1,50.74,18
2024-12-03,graphic_editorial_liner,1,0,43.85,15
2024-12-04,graphic_editorial_liner,1,0,49.03,12
2024-12-05,graphic_editorial_liner,0,0,43.07,10
2024-12-06,graphic_editorial_liner,2,1,50.02,11
2024-12-07,graphic_editorial_liner,1,1,49.19,10
2024-12-08,graphic_editorial_liner,3,1,47.94,11
2024-12-09,graphic_editorial_liner,2,2,29.52,10
2024-12-10,graphic_editorial_liner,1,1,30.67,10
2024-12-11,graphic_editorial_liner,2,1,59.54,11
2024-12-12,graphic_editorial_liner,1,0,55.67,12
2024-12-13,graphic_editorial_liner,1,1,48.35,11
2024-12-14,graphic_editorial_liner,2,0,39.76,12
2024-12-15,graphic_editorial_liner,2,2,42.78,11
2024-12-16,graphic_editorial_liner,3,0,36.96,12
2024-12-17,graphic_editorial_liner,2,1,37.88,13
2024-12-18,graphic_editorial_liner,3,0,55.05,14
2024-12-19,graphic_editorial_liner,2,1,41.18,15
2024-12-20,graphic_editorial_liner,1,0,40.12,15
2024-12-21,graphic_editorial_liner,2,1,36.77,15
2024-12-22,graphic_editorial_liner,1,1,45.98,14
2024-12-23,graphic_editorial_liner,4,1,36.24,15
2024-12-24,graphic_editorial_liner,2,0,50.38,15
2024-12-25,graphic_editorial_liner,3,1,41.29,15
2024-12-26,graphic_editorial_liner,4,1,44.31,17
2024-12-27,graphic_editorial_liner,4,2,48.58,20
2024-12-28,graphic_editorial_liner,3,0,40.39,21
2024-12-29,graphic_editorial_liner,4,0,28.62,24
2024-12-30,graphic_editorial_liner,3,2,34.34,23
2024-12-31,graphic_editorial_liner,3,1,48.55,24
2025-01-01,graphic_editorial_liner,4,2,42.19,25
2025-01-02,graphic_editorial_liner,5,0,49.79,26
2025-01-03,graphic_editorial_liner,2,2,42.72,24
2025-01-04,graphic_editorial_liner,4,0,34.63,25
2025-01-05,graphic_editorial_liner,3,1,41.08,24
2025-01-06,graphic_editorial_liner,5,0,41.68,26
2025-01-07,graphic_editorial_liner,3,2,43.82,26
2025-01-08,graphic_editorial_liner,6,6,56.7,28
2025-01-09,graphic_editorial_liner,5,1,51.36,28
2025-01-10,graphic_editorial_liner,4,1,51.11,30
2025-01-11,graphic_editorial_liner,3,1,45.95,29
2025-01-12,graphic_editorial_liner,5,4,34.18,31
2025-01-13,graphic_editorial_liner,5,3,52.89,31
2025-01-14,graphic_editorial_liner,5,2,47.02,33
2025-01-15,graphic_editorial_liner,6,0,44.9,33
2025-01-16,graphic_editorial_liner,4,2,45.54,32
2025-01-17,graphic_editorial_liner,4,2,46.04,32
2025-01-18,graphic_editorial_liner,6,0,41.14,35
2025-01-19,graphic_editorial_liner,5,1,38.0,35
2025-01-20,graphic_editorial_liner,6,2,48.77,36
2025-01-21,graphic_editorial_liner,7,0,47.44,38
2025-01-22,graphic_editorial_liner,6,3,50.03,38
2025-01-23,graphic_editorial_liner,6,2,51.74,40
2025-01-24,graphic_editorial_liner,6,0,43.72,42
2025-01-25,graphic_editorial_liner,5,3,41.03,41
2025-01-26,graphic_editorial_liner,6,3,41.26,42
2025-01-27,graphic_editorial_liner,8,2,32.33,44
2025-01-28,graphic_editorial_liner,5,1,44.87,42
2025-01-29,graphic_editorial_liner,7,3,50.3,43
2025-01-30,graphic_editorial_liner,5,1,50.07,42
2025-01-31,graphic_editorial_liner,6,1,46.86,42
2025-02-01,graphic_editorial_liner,6,3,42.55,43
2025-02-02,graphic_editorial_liner,6,1,45.95,43
2025-02-03,graphic_editorial_liner,7,3,50.14,42
2025-02-04,graphic_editorial_liner,6,2,57.17,43
2025-02-05,graphic_editorial_liner,7,2,52.11,43
2025-02-06,graphic_editorial_liner,6,0,43.34,44
2025-02-07,graphic_editorial_liner,6,3,47.03,44
2025-02-08,graphic_editorial_liner,5,3,39.81,43
2025-02-09,graphic_editorial_liner,5,1,42.36,42
2025-02-10,graphic_editorial_liner,4,1,48.17,39
2025-02-11,graphic_editorial_liner,5,1,48.51,38
2025-02-12,graphic_editorial_liner,7,2,52.1,38
2025-02-13,graphic_editorial_liner,5,1,50.49,37
2025-02-14,graphic_editorial_liner,3,1,51.16,34
2025-02-15,graphic_editorial_liner,5,2,31.58,34
2025-02-16,graphic_editorial_liner,4,1,42.42,33
2025-02-17,graphic_editorial_liner,3,0,43.12,32
2025-02-18,graphic_editorial_liner,4,0,46.67,31
2025-02-19,graphic_editorial_liner,7,3,60.48,31
2025-02-20,graphic_editorial_liner,3,1,49.21,29
2025-02-21,graphic_editorial_liner,4,1,45.96,30
2025-02-22,graphic_editorial_liner,6,4,41.98,31
2025-02-23,graphic_editorial_liner,4,3,39.37,31
2025-02-24,graphic_editorial_liner,3,0,39.27,31
2025-02-25,graphic_editorial_liner,5,2,56.39,32
2025-02-26,graphic_editorial_liner,4,3,44.12,29
2025-02-27,graphic_editorial_liner,2,2,51.2,28
2025-02-28,graphic_editorial_liner,5,0,35.27,29
2025-03-01,graphic_editorial_liner,3,2,45.42,26
2025-03-02,graphic_editorial_liner,4,2,34.3,26
2025-03-03,graphic_editorial_liner,2,0,35.43,25
2025-03-04,graphic_editorial_liner,4,1,57.07,24
2025-03-05,graphic_editorial_liner,4,1,38.33,24
2025-03-06,graphic_editorial_liner,5,0,47.62,27
2025-03-07,graphic_editorial_liner,3,1,43.12,25
2025-03-08,graphic_editorial_liner,3,2,42.19,25
2025-03-09,graphic_editorial_liner,3,0,37.22,24
2025-03-10,graphic_editorial_liner,4,2,36.35,26
2025-03-11,graphic_editorial_liner,3,1,34.9,25
2025-03-12,graphic_editorial_liner,1,1,62.83,22
2025-03-13,graphic_editorial_liner,1,0,57.44,18
2025-03-14,graphic_editorial_liner,2,1,44.32,17
2025-03-15,graphic_editorial_liner,3,0,40.47,17
2025-03-16,graphic_editorial_liner,2,0,52.19,16
2025-03-17,graphic_editorial_liner,3,0,36.2,15
2025-03-18,graphic_editorial_liner,4,2,47.6,16
2025-03-19,graphic_editorial_liner,4,1,49.63,19
2025-03-20,graphic_editorial_liner,3,1,37.58,21
2025-03-21,graphic_editorial_liner,4,0,53.03,23
2025-03-22,graphic_editorial_liner,4,0,53.14,24
2025-03-23,graphic_editorial_liner,3,1,28.39,25
2025-03-24,graphic_editorial_liner,7,4,43.13,29
2025-03-25,graphic_editorial_liner,3,2,37.12,28
2025-03-26,graphic_editorial_liner,5,0,58.87,29
2025-03-27,graphic_editorial_liner,4,1,50.42,30
2025-03-28,graphic_editorial_liner,4,3,47.47,30
2025-03-29,graphic_editorial_liner,3,0,43.23,29
2025-03-30,graphic_editorial_liner,5,4,44.99,31
2025-03-31,graphic_editorial_liner,4,0,46.41,28
2025-04-01,graphic_editorial_liner,6,3,33.22,31
2025-04-02,graphic_editorial_liner,4,1,51.29,30
2025-04-03,graphic_editorial_liner,5,1,57.17,31
2025-04-04,graphic_editorial_liner,5,3,56.75,32
2025-04-05,graphic_editorial_liner,5,4,43.01,34
2025-04-06,graphic_editorial_liner,5,3,36.31,34
2025-04-07,graphic_editorial_liner,5,1,39.97,35
2025-04-08,graphic_editorial_liner,5,1,53.72,34
2025-04-09,graphic_editorial_liner,4,1,50.3,34
2025-04-10,graphic_editorial_liner,5,3,37.09,34
2025-04-11,graphic_editorial_liner,5,2,52.93,34
2025-04-12,graphic_editorial_liner,7,5,50.53,36
2025-04-13,graphic_editorial_liner,7,0,44.17,38
2025-04-14,graphic_editorial_liner,7,3,45.2,40
2025-04-15,graphic_editorial_liner,5,0,44.37,40
2025-04-16,graphic_editorial_liner,6,3,49.86,42
2025-04-17,graphic_editorial_liner,6,2,53.8,43
2025-04-18,graphic_editorial_liner,6,3,45.37,44
2025-04-19,graphic_editorial_liner,6,2,39.71,43
2025-04-20,graphic_editorial_liner,4,1,47.88,40
2025-04-21,graphic_editorial_liner,6,2,43.28,39
2025-04-22,graphic_editorial_liner,7,0,44.36,41
2025-04-23,graphic_editorial_liner,5,0,47.86,40
2025-04-24,graphic_editorial_liner,5,3,44.85,39
2025-04-25,graphic_editorial_liner,6,0,46.08,39
2025-04-26,graphic_editorial_liner,5,1,46.55,38
2025-04-27,graphic_editorial_liner,8,4,44.16,42
2025-04-28,graphic_editorial_liner,5,2,33.16,41
2025-04-29,graphic_editorial_liner,7,0,49.95,41
2025-04-30,graphic_editorial_liner,6,1,59.75,42
2025-05-01,graphic_editorial_liner,7,4,56.75,44
2025-05-02,graphic_editorial_liner,7,3,48.32,45
2025-05-03,graphic_editorial_liner,6,1,37.58,46
2025-05-04,graphic_editorial_liner,7,0,37.06,45
2025-05-05,graphic_editorial_liner,6,1,46.67,46
2025-05-06,graphic_editorial_liner,6,3,49.62,45
2025-05-07,graphic_editorial_liner,6,2,44.57,45
2025-05-08,graphic_editorial_liner,4,2,48.08,42
2025-05-09,graphic_editorial_liner,7,1,39.86,42
2025-05-10,graphic_editorial_liner,6,1,38.74,42
2025-05-11,graphic_editorial_liner,4,0,44.19,39
2025-05-12,graphic_editorial_liner,5,1,47.89,38
2025-05-13,graphic_editorial_liner,4,0,45.65,36
2025-05-14,graphic_editorial_liner,6,2,49.7,36
2025-05-15,graphic_editorial_liner,4,1,53.87,36
2025-05-16,graphic_editorial_liner,5,3,45.47,34
2025-05-17,graphic_editorial_liner,4,1,48.22,32
2025-05-18,graphic_editorial_liner,5,1,46.74,33
2025-05-19,graphic_editorial_liner,2,0,41.13,30
2025-05-20,graphic_editorial_liner,5,3,52.43,31
2025-05-21,graphic_editorial_liner,6,2,50.95,31
2025-05-22,graphic_editorial_liner,4,3,47.54,31
2025-05-23,graphic_editorial_liner,3,0,50.57,29
2025-05-24,graphic_editorial_liner,2,0,33.04,27
2025-05-25,graphic_editorial_liner,3,1,41.19,25
2025-05-26,graphic_editorial_liner,5,0,47.06,28
2025-05-27,graphic_editorial_liner,2,0,48.85,25
2025-05-28,graphic_editorial_liner,2,1,51.47,21
2025-05-29,graphic_editorial_liner,3,1,68.99,20
2025-05-30,graphic_editorial_liner,1,1,39.71,18
2025-05-31,graphic_editorial_liner,1,0,29.83,17
2025-06-01,graphic_editorial_liner,2,0,37.72,16
2025-06-02,graphic_editorial_liner,4,0,43.93,15
2025-06-03,graphic_editorial_liner,4,1,48.66,17
2025-06-04,graphic_editorial_liner,2,0,39.01,17
2025-06-05,graphic_editorial_liner,3,0,56.96,17
2025-06-06,graphic_editorial_liner,2,0,50.36,18
2025-06-07,graphic_editorial_liner,3,2,35.03,20
2025-06-08,graphic_editorial_liner,3,0,32.49,21
2025-06-09,graphic_editorial_liner,2,0,50.98,19
2025-06-10,graphic_editorial_liner,4,2,48.52,19
2025-06-11,graphic_editorial_liner,0,0,44.89,17
2025-06-12,graphic_editorial_liner,3,2,53.35,17
2025-06-13,graphic_editorial_liner,1,1,46.94,16
2025-06-14,graphic_editorial_liner,2,0,39.54,15
2025-06-15,graphic_editorial_liner,3,0,44.57,15
2025-06-16,graphic_editorial_liner,3,0,44.75,16
2025-06-17,graphic_editorial_liner,1,0,53.97,13
2025-06-18,graphic_editorial_liner,4,0,54.85,17
2025-06-19,graphic_editorial_liner,4,1,60.1,18
2025-06-20,graphic_editorial_liner,3,0,45.16,20
2025-06-21,graphic_editorial_liner,3,1,39.13,21
2025-06-22,graphic_editorial_liner,0,0,31.19,18
2025-06-23,graphic_editorial_liner,2,1,46.13,17
2025-06-24,graphic_editorial_liner,2,1,52.92,18
2025-06-25,graphic_editorial_liner,3,1,39.57,17
2025-06-26,graphic_editorial_liner,3,0,48.8,16
2025-06-27,graphic_editorial_liner,3,2,41.33,16
2025-06-28,graphic_editorial_liner,0,0,34.82,13
2025-06-29,graphic_editorial_liner,3,1,44.59,16
2025-06-30,graphic_editorial_liner,2,0,50.37,16
2025-07-01,graphic_editorial_liner,3,1,49.07,17
2025-07-02,graphic_editorial_liner,5,2,52.45,19
2025-07-03,graphic_editorial_liner,3,0,42.51,19
2025-07-04,graphic_editorial_liner,4,1,48.49,20
2025-07-05,graphic_editorial_liner,2,1,35.44,22
2025-07-06,graphic_editorial_liner,4,2,39.1,23
2025-07-07,graphic_editorial_liner,5,0,42.46,26
2025-07-08,graphic_editorial_liner,5,2,37.18,28
2025-07-09,graphic_editorial_liner,4,2,43.68,27
2025-07-10,graphic_editorial_liner,4,0,66.54,28
2025-07-11,graphic_editorial_liner,6,3,54.03,30
2025-07-12,graphic_editorial_liner,3,1,41.96,31
2025-07-13,graphic_editorial_liner,3,0,36.16,30
2025-07-14,graphic_editorial_liner,4,2,29.23,29
2025-07-15,graphic_editorial_liner,4,0,43.27,28
2025-07-16,graphic_editorial_liner,6,3,49.07,30
2025-07-17,graphic_editorial_liner,4,1,45.97,30
2025-07-18,graphic_editorial_liner,2,0,42.1,26
2025-07-19,graphic_editorial_liner,5,2,33.67,28
2025-07-20,graphic_editorial_liner,3,1,55.73,28
2025-07-21,graphic_editorial_liner,6,0,43.51,30
2025-07-22,graphic_editorial_liner,5,3,32.27,31
2025-07-23,graphic_editorial_liner,5,0,43.39,30
2025-07-24,graphic_editorial_liner,4,3,48.71,30
2025-07-25,graphic_editorial_liner,4,1,48.05,32
2025-07-26,graphic_editorial_liner,4,1,39.74,31
2025-07-27,graphic_editorial_liner,3,3,34.58,31
2025-07-28,graphic_editorial_liner,5,1,34.83,30
2025-07-29,graphic_editorial_liner,3,2,40.04,28
2025-07-30,graphic_editorial_liner,5,1,56.73,28
2025-07-31,graphic_editorial_liner,5,1,51.9,29
2025-08-01,graphic_editorial_liner,5,0,50.59,30
2025-08-02,graphic_editorial_liner,6,3,34.73,32
2025-08-03,graphic_editorial_liner,5,2,47.55,34
2025-08-04,graphic_editorial_liner,2,1,34.77,31
2025-08-05,graphic_editorial_liner,4,3,45.15,32
2025-08-06,graphic_editorial_liner,6,0,64.25,33
2025-08-07,graphic_editorial_liner,4,0,59.05,32
2025-08-08,graphic_editorial_liner,5,0,50.36,32
2025-08-09,graphic_editorial_liner,4,2,39.13,30
2025-08-10,graphic_editorial_liner,4,0,50.64,29
2025-08-11,graphic_editorial_liner,4,1,50.05,31
2025-08-12,graphic_editorial_liner,3,2,44.97,30
2025-08-13,graphic_editorial_liner,3,0,49.66,27
2025-08-14,graphic_editorial_liner,4,0,50.45,27
2025-08-15,graphic_editorial_liner,1,0,49.59,23
2025-08-16,graphic_editorial_liner,4,1,38.99,23
2025-08-17,graphic_editorial_liner,3,0,37.37,22
2025-08-18,graphic_editorial_liner,3,2,40.99,21
2025-08-19,graphic_editorial_liner,5,2,51.89,23
2025-08-20,graphic_editorial_liner,2,0,49.22,22
2025-08-21,graphic_editorial_liner,2,0,39.32,20
2025-08-22,graphic_editorial_liner,2,2,45.5,21
2025-08-23,graphic_editorial_liner,1,1,32.68,18
2025-08-24,graphic_editorial_liner,3,2,39.82,18
2025-08-25,graphic_editorial_liner,3,1,40.51,18
2025-08-26,graphic_editorial_liner,4,2,35.93,17
2025-08-27,graphic_editorial_liner,2,0,57.86,17
2025-08-28,graphic_editorial_liner,3,0,40.69,18
2025-08-29,graphic_editorial_liner,2,0,44.44,18
2025-08-30,graphic_editorial_liner,0,0,26.31,17
2025-08-31,graphic_editorial_liner,1,0,36.44,15
2025-09-01,graphic_editorial_liner,1,0,39.46,13
2025-09-02,graphic_editorial_liner,2,0,43.47,11
2025-09-03,graphic_editorial_liner,2,0,56.2,11
2025-09-04,graphic_editorial_liner,0,0,39.84,8
2025-09-05,graphic_editorial_liner,0,0,54.46,6
2025-09-06,graphic_editorial_liner,2,1,34.28,8
2025-09-07,graphic_editorial_liner,3,1,39.26,10
2025-09-08,graphic_editorial_liner,2,0,42.81,11
2025-09-09,graphic_editorial_liner,1,0,40.99,10
2025-09-10,graphic_editorial_liner,2,2,51.32,10
2025-09-11,graphic_editorial_liner,0,0,43.31,10
2025-09-12,graphic_editorial_liner,3,0,48.39,13
2025-09-13,graphic_editorial_liner,1,0,42.88,12
2025-09-14,graphic_editorial_liner,0,0,34.82,9
2025-09-15,graphic_editorial_liner,0,0,38.22,7
2025-09-16,graphic_editorial_liner,2,1,36.64,8
2025-09-17,graphic_editorial_liner,2,1,41.52,8
2025-09-18,graphic_editorial_liner,0,0,61.75,8
2025-09-19,graphic_editorial_liner,2,1,46.54,7
2025-09-20,graphic_editorial_liner,1,1,48.76,7
2025-09-21,graphic_editorial_liner,2,1,39.4,9
2025-09-22,graphic_editorial_liner,0,0,34.15,9
2025-09-23,graphic_editorial_liner,1,0,35.21,8
2025-09-24,graphic_editorial_liner,2,1,49.01,8
2025-09-25,graphic_editorial_liner,3,0,57.71,11
2025-09-26,graphic_editorial_liner,2,1,35.93,11
2025-09-27,graphic_editorial_liner,2,0,31.95,12
2025-09-28,graphic_editorial_liner,2,1,44.77,12
2025-09-29,graphic_editorial_liner,1,0,42.3,13
2025-09-30,graphic_editorial_liner,1,0,38.93,13
2025-10-01,graphic_editorial_liner,5,2,45.29,16
2025-10-02,graphic_editorial_liner,3,2,64.31,16
2025-10-03,graphic_editorial_liner,3,1,59.13,17
2025-10-04,graphic_editorial_liner,2,0,35.84,17
2025-10-05,graphic_editorial_liner,2,0,35.38,17
2025-10-06,graphic_editorial_liner,4,2,37.56,20
2025-10-07,graphic_editorial_liner,4,2,47.94,23
2025-10-08,graphic_editorial_liner,2,0,38.93,20
2025-10-09,graphic_editorial_liner,2,0,60.52,19
2025-10-10,graphic_editorial_liner,4,2,42.07,20
2025-10-11,graphic_editorial_liner,6,3,48.3,24
2025-10-12,graphic_editorial_liner,3,0,46.61,25
2025-10-13,graphic_editorial_liner,4,2,49.45,25
2025-10-14,graphic_editorial_liner,4,0,42.08,25
2025-10-15,graphic_editorial_liner,4,3,53.97,27
2025-10-16,graphic_editorial_liner,4,1,53.45,29
2025-10-17,graphic_editorial_liner,3,2,58.95,28
2025-10-18,graphic_editorial_liner,4,1,38.49,26
2025-10-19,graphic_editorial_liner,4,0,42.31,27
2025-10-20,graphic_editorial_liner,2,1,45.68,25
2025-10-21,graphic_editorial_liner,5,1,42.0,26
2025-10-22,graphic_editorial_liner,3,1,47.69,25
2025-10-23,graphic_editorial_liner,3,1,48.0,24
2025-10-24,graphic_editorial_liner,4,2,41.35,25
2025-10-25,graphic_editorial_liner,4,1,41.24,25
2025-10-26,graphic_editorial_liner,5,0,31.63,26
2025-10-27,graphic_editorial_liner,3,1,39.44,27
2025-10-28,graphic_editorial_liner,5,1,46.01,27
2025-10-29,graphic_editorial_liner,5,0,53.44,29
2025-10-30,graphic_editorial_liner,5,1,40.56,31
2025-10-31,graphic_editorial_liner,4,1,49.81,31
2025-11-01,graphic_editorial_liner,5,2,44.9,32
2025-11-02,graphic_editorial_liner,3,0,57.79,30
2025-11-03,graphic_editorial_liner,3,0,37.19,30
2025-11-04,graphic_editorial_liner,4,2,45.68,29
2025-11-05,graphic_editorial_liner,4,1,33.08,28
2025-11-06,graphic_editorial_liner,3,2,49.33,26
2025-11-07,graphic_editorial_liner,3,2,45.8,25
2025-11-08,graphic_editorial_liner,3,1,58.1,23
2025-11-09,graphic_editorial_liner,4,0,51.2,24
2025-11-10,graphic_editorial_liner,3,1,36.35,24
2025-11-11,graphic_editorial_liner,4,1,53.62,24
2025-11-12,graphic_editorial_liner,3,0,46.5,23
2025-11-13,graphic_editorial_liner,3,1,44.52,23
2025-11-14,graphic_editorial_liner,2,1,42.09,22
2025-11-15,graphic_editorial_liner,3,1,45.43,22
2025-11-16,graphic_editorial_liner,3,1,31.84,21
2025-11-17,graphic_editorial_liner,1,0,40.27,19
2025-11-18,graphic_editorial_liner,4,2,46.06,19
2025-11-19,graphic_editorial_liner,3,1,50.74,19
2025-11-20,graphic_editorial_liner,3,0,53.03,19
2025-11-21,graphic_editorial_liner,4,1,52.87,21
2025-11-22,graphic_editorial_liner,3,0,32.71,21
2025-11-23,graphic_editorial_liner,4,1,33.96,22
